ts;date;gfs_ugrd;gfs_vgrd;gfs_gust;ecmwf_ugrd;ecmwf_vgrd;ecmwf_gust;icon_ugrd;icon_vgrd;icon_gust
1552150800;"09.03.2019 17:00";-0.86347071999999;-3.1065488;3.8770032;-0.94687707520001;-4.3993275520001;8.1478123584;0.43723717119999;-1.2591724864;2.539413856
1552154400;"09.03.2019 18:00";-0.21020319999999;-3.37902608;3.8657656;-0.62653059840002;-5.1318985984001;9.0491535488;0.10633195519999;-3.0774795648;4.2441981376
1552158000;"09.03.2019 19:00";-0.15677024;-3.28038512;3.8694984;0.22335799679998;-4.6808560960001;8.5839349504;0.68576824959998;-3.6666976128;5.5804808384
1552161600;"09.03.2019 20:00";-0.051723679999999;-3.73989024;4.3269968;1.099063136;-4.2160777024001;8.1046332608;0.99546683519997;-3.6251821952;5.921643968
1552165200;"09.03.2019 21:00";0.21696288;-4.09094256;4.6224296;1.9490336;-3.7650368000001;7.6393341248001;0.83445761279997;-3.396848512;5.7406009536
1552168800;"09.03.2019 22:00";0.25390288;-4.33252896;4.9440624;1.7174198912;-3.7308078080001;7.4517298752001;0.82291240319996;-3.483569088;5.3833792448
1552172400;"09.03.2019 23:00";0.27200304;-4.5046688;5.1815936;1.478826976;-3.6955545216001;7.2585172224001;0.96073215359996;-3.6682758592;5.640380448
1552176000;"10.03.2019 00:00";0.22875008;-4.61971552;5.2783936;1.2472297984;-3.6613092672001;7.0709143040001;1.0732303808;-3.82417568;5.6522562752
1552179600;"10.03.2019 01:00";0.51262367999999;-5.0518016;6.0342904;0.92866721919996;-4.1979557888001;7.9144612288001;0.71786631679996;-3.9502970048;5.9993821248
1552183200;"10.03.2019 02:00";0.32171711999999;-4.94330192;5.819992;0.60047278079996;-4.7507846144001;8.7836719808001;0.35477125119995;-4.383126688;6.5323119296
1552186800;"10.03.2019 03:00";0.17379743999999;-4.93950816;6.018056;0.28184353279996;-5.2874324672001;9.3661803712001;0.0018506047999509;-4.6560078784001;6.8783849536001
1552190400;"10.03.2019 04:00";0.13605775999999;-5.00882816;5.9863904;0.14131468799997;-5.5404932416001;9.8864131776001;-0.18288563200005;-4.7852407552001;7.0473750784001
1552194000;"10.03.2019 05:00";0.048051359999993;-5.04946848;6.0034608;-0.0034242240000257;-5.8012500928001;10.4224373888;-0.46508413440005;-4.9776303744001;7.2878379328001
1552197600;"10.03.2019 06:00";-0.56346848;-5.37145888;6.6521032;-0.14395440000002;-6.0543111360001;10.9427510016;-1.2526705536;-6.012117696;8.5909275456
1552201200;"10.03.2019 07:00";-1.35070816;-5.94424752;6.7333376;-1.3872275776;-6.3935345152001;12.1367329024;-2.4267749248;-6.590990816;9.9430752832
1552204800;"10.03.2019 08:00";-2.05060832;-6.0414696;7.0350032;-2.668198624;-6.7430850176001;13.3668279936;-3.606530592;-6.7293345792;10.8083964608
1552208400;"10.03.2019 09:00";-2.631368;-6.03137872;7.2930704;-3.9114883328;-7.0822905344001;14.5608098944;-4.6423768832;-6.3017570752;11.1614982528
1552212000;"10.03.2019 10:00";-3.15476144;-5.96640576;7.5560048;-4.0959308416;-7.2546537728001;15.1299799808;-4.9560536064;-5.9978467456;11.2401967872
1552215600;"10.03.2019 11:00";-3.50805456;-5.90731984;7.6348704;-4.2860680256;-7.4322542272001;15.7164446912;-5.0272925632;-5.6815995328;11.0076051264
1552219200;"10.03.2019 12:00";-3.72699424;-6.04796096;7.827936;-4.4705283968;-7.6045190656001;16.2856147776;-4.6589802624;-6.0294764736;10.7756151808
1552222800;"10.03.2019 13:00";-3.60628688;-6.54380896;8.2088376;-4.0036006528;-7.2240087744001;15.5869324416;-4.7575193472;-6.522712032;11.4863420608
1552226400;"10.03.2019 14:00";-3.22101968;-7.11731056;8.7126408;-3.522535616;-6.8320042944001;14.8669765632;-4.1511594304;-7.9624513536;12.6615147392
1552230000;"10.03.2019 15:00";-2.42220576;-7.6315904;8.9460112;-3.0555422656;-6.4513966656001;12.6862864512;-2.5832459584;-9.4364576256;13.8309807424
1552233600;"10.03.2019 16:00";-1.24029344;-6.54833312;8.3146176;-2.0183528832;-6.4295831040001;12.2622720064;-0.90682649600002;-10.0271358336;14.41034112
1552237200;"10.03.2019 17:00";-0.0087801599999997;-6.02497904;7.3018864;-0.94977571840002;-6.4071141632001;11.8253686016;0.55969183359999;-9.1626580224;14.1902931456
1552240800;"10.03.2019 18:00";0.76634016;-5.8464312;6.5757456;0.087495532799963;-6.3853003328001;11.4012736192;0.51668102399998;-8.7039884544001;12.7640330624
1552244400;"10.03.2019 19:00";1.21373456;-5.55628368;6.344244;0.48902840959997;-6.4491678272001;11.6039470016;0.42474987519998;-7.5413663168001;11.6418098496
1552248000;"10.03.2019 20:00";1.14442144;-5.4368968;6.5620816;0.90281485439998;-6.5151051072001;11.8127416768;0.54193880319997;-7.0777451008001;10.466729696
1552251600;"10.03.2019 21:00";1.08452144;-5.51042304;6.695244;1.304348;-6.5790710016001;12.0153331904;0.53829660799997;-6.9594939328001;9.8802655872001
1552255200;"10.03.2019 22:00";0.97338175999998;-5.77090896;7.474744;0.92436380159999;-6.6019724800001;11.928752416;0.044530995199967;-7.3400281920001;10.237120416
1552258800;"10.03.2019 23:00";0.84275519999999;-6.08845936;7.8816752;0.53283546239999;-6.6255761856001;11.8395219328;-0.54636305280004;-7.6976145920001;10.7623835136
1552262400;"11.03.2019 00:00";0.69454191999999;-6.438832;8.085072;0.15285153279999;-6.6485582016001;11.7529422208;-0.97751627520004;-8.4795592320001;11.6108642048
1552266000;"11.03.2019 01:00";0.68036847999999;-6.89611664;8.740536;1.2709654336;-6.9237279616001;12.5403206464;-1.256345888;-8.5192273792001;12.1928603136
1552269600;"11.03.2019 02:00";0.71760815999999;-7.0713288;8.8230376;2.4229169664;-7.2072524416001;13.3516027072;-1.1344451712;-8.2744180288001;12.202384608
1552273200;"11.03.2019 03:00";0.71038799999999;-7.19496816;8.9075688;3.5410324672;-7.4824222016001;14.746929504;-0.87940078720005;-7.7853726336001;11.9092649088
1552276800;"11.03.2019 04:00";0.73155503999999;-7.168116;8.8931016;2.4449640576;-7.2619115520001;14.0320954624;-0.74292183040006;-7.3856004160001;11.2009614272
1552280400;"11.03.2019 05:00";0.65532847999999;-7.14014992;8.7808672;1.3156644095999;-7.0346891840001;13.2955045184;-1.2717824960001;-7.1312880448001;10.6370110656
1552284000;"11.03.2019 06:00";0.13617519999999;-7.27457984;8.9273688;0.21958079999995;-6.8141798656001;12.5805888768;-1.955343808;-7.6631377344001;11.289373376
1552287600;"11.03.2019 07:00";-0.61241904;-6.7877288;8.217636;-0.77043315200003;-7.3266681728001;13.6866479104;-2.7389253312;-7.8994713920001;11.8402211584
1552291200;"11.03.2019 08:00";-1.23419232;-7.14607776;8.2817032;-1.7904587136;-7.8546787584001;14.8262210816;-4.1147866496;-7.872014112;12.6143067776
1552294800;"11.03.2019 09:00";-1.52947984;-7.11959184;8.1038672;-2.7805545344;-8.3671670656001;15.9322622528;-4.9451513664;-7.545387904;13.025445792
1552298400;"11.03.2019 10:00";-1.91118736;-7.186204;8.1713344;-3.0654803776;-7.9628337600001;15.4247311872;-5.1247448;-6.627596;12.7474830208
1552302000;"11.03.2019 11:00";-2.11366752;-7.04092432;8.333936;-3.3591341568;-7.5461758400001;14.901782592;-4.9365910976;-5.6540092544;11.8408462336
1552305600;"11.03.2019 12:00";-2.18910784;-6.87202448;8.1096032;-3.64406;-7.1418593344001;14.3942501952;-5.0714153216;-5.525030464;10.873514112
1552309200;"11.03.2019 13:00";-1.74302096;-6.83423136;7.9175704;-3.2560243328;-7.0004832256001;13.5157949824;-4.4073494208;-5.975876576;10.9125284544
1552312800;"11.03.2019 14:00";-1.737248;-6.61423888;7.8373048;-2.8562196672;-6.8549503744001;12.6106499328;-3.6620187008;-6.287895232;10.4907585216
1552316400;"11.03.2019 15:00";-1.56090928;-6.32927344;7.468508;-2.4681992;-6.7135910656001;12.4678082176;-2.612487168;-6.7622536448;10.4409442624
1552320000;"11.03.2019 16:00";-1.0068976;-5.9516232;7.4260128;-1.5237783488;-6.4831540864001;11.824552352;-0.94407079680004;-6.7696615552;10.3449188032
1552323600;"11.03.2019 17:00";-0.025003839999993;-5.17525856;5.9213424;-0.55075978880003;-6.2457137792001;11.1617174464;0.038834611199956;-6.0088601344;9.6164557952
1552327200;"11.03.2019 18:00";0.520556;-4.93137728;5.5349688;0.39364319999997;-6.0152770688001;10.518461312;1.3412184576;-5.5638728576;8.3893002496
1552330800;"11.03.2019 19:00";0.7939632;-4.7533096;5.4779704;0.91024477439997;-5.2384930880001;9.4942063680001;1.4253663424;-4.309341888;8.1064050432
1552334400;"11.03.2019 20:00";0.79044336;-4.62824864;5.3259968;1.4424336256;-4.4381865152001;8.4389849408001;0.74669726719995;-4.013306784;6.7501790336
1552338000;"11.03.2019 21:00";0.71493663999999;-4.58086096;5.3158968;1.9590504;-3.6614009344001;7.4147313280001;0.44559274239995;-4.0684295488;6.168239008
1552341600;"11.03.2019 22:00";0.64055007999999;-4.69832752;5.4004608;1.7415363136;-3.7823913344001;7.4960380480001;0.071921971199951;-4.3071843456;6.3899670848
1552345200;"11.03.2019 23:00";0.57580367999999;-4.74295408;5.4033592;1.5173886208;-3.9070689344001;7.5797981888001;0.032087071999951;-4.416089408;6.5983865664
1552348800;"12.03.2019 00:00";0.56341071999999;-4.67868688;5.3563232;1.2998081344;-4.0280593344001;7.6610409024001;0.68413994879995;-4.3349903552;6.6374067584
1552352400;"12.03.2019 01:00";0.90326399999999;-4.35272688;5.0205592;1.3140457664;-3.8442949184001;7.2227378112001;0.52184321279995;-3.7242329536;6.524305312
1552356000;"12.03.2019 02:00";0.86143087999999;-3.954668;4.5793936;1.3286900992;-3.6549664128001;6.7711234944001;-0.0066445888000484;-3.1954937152;5.726290464
1552359600;"12.03.2019 03:00";0.51613791999999;-3.69324864;4.253928;1.3428279999999;-3.4712838656001;6.4027754752001;-0.042937433600048;-2.8543777216;4.84908192
1552363200;"12.03.2019 04:00";0.41505791999999;-3.36920864;3.946128;0.68186367999996;-3.1978942912001;6.0140743104001;0.48755517439995;-2.4264669504;4.3583664576
1552366800;"12.03.2019 05:00";0.37077775999999;-3.04616944;3.6364624;0.00080831999997502;-2.9162246400001;5.6135937408001;-0.022552806400046;-2.5278961536;3.8486311168
1552370400;"12.03.2019 06:00";-0.054916160000004;-2.69928576;3.1423312;-0.66015760000001;-2.6428350656001;5.2248773760001;-1.3190344832;-3.4481776576;4.7438831616
1552374000;"12.03.2019 07:00";-0.93044383999999;-2.9552536;3.5375984;-1.2475100928;-2.4355533056001;5.8157542656001;-2.3775111552;-2.9438839744;5.74351632
1552377600;"12.03.2019 08:00";-1.77347808;-2.27628752;3.185264;-1.8527331072;-2.2219682944001;6.4245432064001;-2.7612750912;-1.9302723648;5.7375262144
1552381200;"12.03.2019 09:00";-2.150092;-1.23140144;2.4537984;-2.4400690688;-2.0146046656001;7.0154038336;-2.1319660544;-0.92422954880003;5.3493083328
1552384800;"12.03.2019 10:00";-2.16367264;0.38217808;2.6203968;-2.1358766592;-0.3169704384001;7.509800448;-1.4250891008;0.09283729919998;4.1093464512
1552388400;"12.03.2019 11:00";-2.29990704;1.95313776;3.772;-1.8224320064;1.4320931071999;8.0191499583999;-1.4556491712;0.57745868799999;3.5393952511999
1552392000;"12.03.2019 12:00";-2.39112112;3.3266896;4.9618984;-1.5182382656;3.1296286655999;8.5134663039998;-1.5850859712;0.96224197119999;3.4830644799999
1552395600;"12.03.2019 13:00";-2.3578152;4.14790832;5.643964;-0.91546199039998;3.1254291647999;7.5807264895999;-0.86159356799997;1.0738644864;3.7507483711999
1552399200;"12.03.2019 14:00";-2.39656208;4.2982152;5.8102296;-0.29444720639998;3.1210483008;6.6196983743999;-0.70350175359998;1.0063367616;3.2815857536
1552402800;"12.03.2019 15:00";-2.30258864;4.10134944;5.4838984;0.30832906880002;3.1167669312;6.1898309823999;-0.29577937919998;0.78250649600001;2.9204914304
1552406400;"12.03.2019 16:00";-2.0063808;3.18877568;4.258328;0.11087006720001;2.4336780736;5.0906067711999;-0.25378622079999;0.67025571200001;2.1755898496
1552410000;"12.03.2019 17:00";-1.44898016;2.71461008;3.6380952;-0.092593798400008;1.729866592;3.9580401216;1.0159902592;0.69346218880001;2.4833858176
1552413600;"12.03.2019 18:00";-0.85706640000001;2.2180384;3.0012312;-0.29015120000002;1.0467942656;2.8587356416;1.8225314496;-0.060231961599998;3.0838208128
1552417200;"12.03.2019 19:00";-0.27475264000001;1.8885992;2.5183;0.20442383999998;1.1452290176;3.1383870144;2.082673024;0.2240935616;3.5078078656
1552420800;"12.03.2019 20:00";-0.27597920000001;1.75839232;2.3898016;0.71396015999998;1.2467065792;3.426520576;1.9109376704;1.1992502848;3.8875729216
1552424400;"12.03.2019 21:00";-0.36553936000001;1.70171232;2.3994656;1.2084368;1.34514;3.7061722176;1.5871297792;1.2665325376;4.069250304
1552428000;"12.03.2019 22:00";-0.34763312000001;1.900052;2.5372968;1.1405585408;1.5845689856;4.0981792832;1.8919157696;1.8906638208;4.4946405376
1552431600;"12.03.2019 23:00";-0.42881328;2.06361808;2.7527624;1.0705607936;1.8312166144;4.5020152448;1.1527287168;1.6866702784;4.2888568384
1552435200;"13.03.2019 00:00";-0.56408640000001;2.13339088;2.8762952;1.0025841344;2.0706456;4.8939417728;1.870001472;1.5745325504;4.1942559168
1552438800;"13.03.2019 01:00";-1.06519216;2.09457712;2.974328;1.2366553984;1.9425983936;4.7910060416;-0.41835779200001;2.9602393344;4.8653995136
1552442400;"13.03.2019 02:00";-1.5625584;1.95956368;3.177628;1.4778083328;1.8106641408;4.6848602752;0.60464768639998;3.1865965504;5.5902647488
1552446000;"13.03.2019 03:00";-1.6010184;2.0184032;3.291628;1.7118633344;1.6826169344;4.6146779072;2.273251616;0.50596754560003;5.0216037248
1552449600;"13.03.2019 04:00";-1.80981168;2.0434032;3.3957952;1.1838369792;1.9329508416;4.8135196864;2.2732435456;0.58586343680004;4.0719660096
1552453200;"13.03.2019 05:00";-1.89483136;1.84536368;3.2974952;0.63990688640002;2.1907902272;5.018340896;1.4603031296;0.53477896320004;3.9976334784
1552456800;"13.03.2019 06:00";-2.5631928;1.94392336;3.8221328;0.11188080000003;2.4411238656;5.217099744;-0.49247135999999;2.289093536;3.7975590464
1552460400;"13.03.2019 07:00";-3.0097328;2.54132848;4.5171656;-0.11309967359995;2.9260472192;6.2501294336;-1.0359990336;2.5055932416;4.8511874944
1552464000;"13.03.2019 08:00";-3.6759264;3.04847424;5.404464;-0.34487112959994;3.4257041152;7.3143988928;-0.76864775679997;2.1758381952;4.8921335424
1552467600;"13.03.2019 09:00";-4.37287392;3.49070592;6.2303968;-0.56986786559992;3.9106288;8.3474451136;-1.022859904;1.9853118784;4.6230631872
1552471200;"13.03.2019 10:00";-4.6406207872;4.18687296;6.957264;-1.5078721471999;4.60555744;9.8413693248;-1.338867488;2.5421545024;5.5419043584
1552474800;"13.03.2019 11:00";-4.75815792;4.81227152;7.5794624;-2.4742614527999;5.32140816;11.3805971648;-1.8151282368;3.792728288;7.0716944128
1552478400;"13.03.2019 12:00";-4.41470592;5.3366328;7.7919968;-3.4122822656;6.0162549312001;12.8746032448;-2.3213691072;4.077277856;7.8892618496
1552482000;"13.03.2019 13:00";-4.06086784;5.5932736;7.8270296;-2.5124148288;6.1806750784001;12.415586016;-2.3760216704;3.7207190016;8.157503392
1552485600;"13.03.2019 14:00";-3.24152144;5.6118608;7.6740624;-1.5851467712;6.3500910528001;11.9427017408;-2.316987584;3.3677127616;7.4274230336
1552489200;"13.03.2019 15:00";-1.79827344;5.24606832;7.211164;-0.68519613440005;6.5145930688001;11.4836831808;-2.1192918848;3.4952063424;6.9034950208
1552492800;"13.03.2019 16:00";-1.36739008;4.22884;5.3519624;0.22110254719997;4.6454998208001;8.9655964480001;-1.5868892928;2.8544887616;6.5800538496
1552496400;"13.03.2019 17:00";-0.30798272000002;2.26191616;3.11342;1.1549009216;2.7197509824001;6.3712094848001;-0.85838275839999;1.9718873792001;5.1629914176
1552500000;"13.03.2019 18:00";0.47855935999998;-0.26288239999997;1.8777344;2.0612006656;0.85065773440012;3.8531214208001;-0.5408874432;1.1696898496;3.5856970432001
1552503600;"13.03.2019 19:00";1.06477504;-1.83942736;2.8661656;3.260667808;-1.4070903679999;7.3901055104001;-0.7131639872;-1.2423311744;3.5193145408
1552507200;"13.03.2019 20:00";1.5676688;-3.28017776;4.501792;4.4963821952;-3.7331985664;11.0341838784;-0.33202074880002;-2.2159084992;3.8282844416
1552510800;"13.03.2019 21:00";1.67923568;-4.31062416;5.8262856;5.6957688000001;-5.9908632;14.5711012992;0.12182034559998;-4.5851338816;6.6853585536
1552514400;"13.03.2019 22:00";1.76016128;-5.22136144;7.2085392;5.4873574144;-5.2454665856;13.7265046976;0.0045336639999116;-6.4745444288001;9.5004515712001
1552518000;"13.03.2019 23:00";2.08675152;-5.84100304;7.641016;5.2725364544;-4.4774875456;12.8562139904;1.9990052287999;-5.7012705664001;10.9911092544
1552521600;"14.03.2019 00:00";2.34949728;-6.12451984;7.7652488;5.0641250688;-3.7320896;12.01153552;1.541794336;-6.5577336832001;9.4534418112001
1552525200;"14.03.2019 01:00";2.24053008;-6.34578912;7.7501536;3.8110022464;-2.8753654912001;9.622726496;1.6197783168;-6.9924694464001;10.1541205056
1552528800;"14.03.2019 02:00";2.63139616;-6.10298384;8.586396;2.5199216192;-1.9927027712001;7.1615290624;2.1466459008;-5.4094012096001;10.1145638784
1552532400;"14.03.2019 03:00";3.22062928;-5.14261792;8.4185632;1.2667990656;-1.1360608000001;4.7727200384001;1.9610292416;-3.6690153536001;8.1540163008001
1552536000;"14.03.2019 04:00";2.89705584;-3.71411616;6.892888;0.6699339136;-1.0369883648001;4.4749652864001;1.9502547584;-1.7786820928;5.9907638592001
1552539600;"14.03.2019 05:00";1.71802992;-2.33879392;5.0253144;0.055023020799996;-0.93490883200007;4.1681150592001;1.7328620224;-1.7502603072;4.3013737984
1552543200;"14.03.2019 06:00";0.32780351999999;-2.12622336;3.9413688;-0.54182400000001;-0.83582013440007;3.8703437760001;-0.18844179200005;-1.4112211584;3.8279541952
1552546800;"14.03.2019 07:00";-1.06617408;-1.92119584;3.4562872;-1.2040395072;-1.2094012800001;5.3388855360001;-2.0172756992;-1.9390600576;4.475975072
1552550400;"14.03.2019 08:00";-2.36875792;-1.31185504;3.8405216;-1.8862583616001;-1.5942347200001;6.8519072448001;-2.3906955584;-2.3030225984;5.3913230656
1552554000;"14.03.2019 09:00";-3.0174096;-0.75366944000002;3.6388184;-2.5483920000001;-1.9677161344001;8.3205295424001;-2.5849878464;-1.170956;5.3243902208
1552557600;"14.03.2019 10:00";-3.48597632;-0.11307024000002;2.9973152;-2.8642295744;-0.30493343360008;8.812196096;-2.4005217408;0.18113652480001;4.7012445376
1552561200;"14.03.2019 11:00";-3.589676;0.54697631999998;3.1567432;-3.1896634944;1.4083196991999;9.3187802815999;-2.3039636416;1.5843618496;4.8312245824
1552564800;"14.03.2019 12:00";-3.62254256;1.26423024;3.2642808;-3.5055189312;3.0711855999999;9.8104455039999;-1.3735518336;1.7114880704;4.8910904448
1552568400;"14.03.2019 13:00";-3.76403024;2.08719168;3.793484;-3.0047602688;3.0729974335999;9.0007671487999;-0.79654089599997;1.1210823424;3.9648571328
1552572000;"14.03.2019 14:00";-3.65876416;2.4165128;4.1863952;-2.4887815999999;3.0748115007999;8.1666091583999;-0.34031537919998;-0.22263222399994;2.7913513216
1552575600;"14.03.2019 15:00";-3.11261072;1.9899256;3.8791968;-1.9879407999999;3.0766233343999;7.3569476031999;-0.92291345919998;-2.1910625407999;4.615888416
1552579200;"14.03.2019 16:00";-2.68088416;1.37836528;3.4636656;-1.1983013696;2.5555272895999;5.8302340032;0.0069890047999944;-3.2468728;5.3465997504
1552582800;"14.03.2019 17:00";-2.39903856;0.47936480000001;3.001928;-0.3846534976;2.0186665087999;4.2572262592;0.72735733759999;-4.073426464;5.993455264
1552586400;"14.03.2019 18:00";-2.35522624;-0.42624176;3.0743576;0.40498753279996;1.4975704639999;2.7304307904001;0.82136526719999;-4.0585593984;6.4145806208
1552590000;"14.03.2019 19:00";-2.53102704;-0.9533216;3.5014528;0.59417462399997;0.49926826239991;3.0288752000001;0.50239151359998;-2.6592536;6.095365792
1552593600;"14.03.2019 20:00";-2.64934016;-1.4009544;3.7371576;0.78903557759998;-0.52938712960007;3.3363447744;0.26452399999998;-2.6631272832;3.9839216256
1552597200;"14.03.2019 21:00";-2.66112624;-1.55386048;3.8328608;0.97812559999999;-1.5277712;3.6347905152;0.31243788799998;-2.6680034048;4.0365540416
1552600800;"14.03.2019 22:00";-2.50142608;-1.93844656;3.7639608;1.2509650432;-1.3024416448001;3.56805648;0.68354303359997;-2.0687298112;3.9224458176
1552604400;"14.03.2019 23:00";-2.31522656;-2.48531296;3.8685624;1.5319834944;-1.0703251520001;3.4994015872;0.70821096959997;-1.8593888192;3.2203126912
1552608000;"15.03.2019 00:00";-2.0274536;-2.7800528;3.9597296;1.8047421312;-0.84507746560006;3.4326840832;0.97468481279997;-1.4852522624;2.95825648
1552611600;"15.03.2019 01:00";-1.81072752;-2.90607952;3.9336984;1.8328738752;-0.83748856960006;3.4447948992;1.0369839744;-1.2945767168;2.6885429376
1552615200;"15.03.2019 02:00";-1.75984832;-2.6742528;3.6379984;1.861739328;-0.82970042880006;3.4572747392;1.1977930176;-1.3756493696;2.7783653504
1552618800;"15.03.2019 03:00";-1.77568272;-2.57404592;3.5362984;1.8897905344;-0.82211126400006;3.4693855552;1.3952659968;-1.2900134976;2.8773095744
1552622400;"15.03.2019 04:00";-1.8563632;-2.6725256;3.6107312;0.90826190719998;-1.0460178048001;3.742455296;1.3793579456;-1.5229732544;3.0864578624
1552626000;"15.03.2019 05:00";-1.96421072;-2.86382656;3.8163984;-0.10310590720001;-1.2766741312001;4.0237804928001;1.33794192;-1.3532161664;3.1565568128
1552629600;"15.03.2019 06:00";-2.56809168;-2.46200736;3.5162328;-1.0846510656;-1.5005150656001;4.2968337024001;-0.1557563328;-0.8541467264;2.8185190976
1552633200;"15.03.2019 07:00";-3.24967888;-1.49971456;3.3235656;-1.9662161152;-1.4131834624001;5.6090304512;-1.4833919168;-0.032081894400008;2.6842635328
1552636800;"15.03.2019 08:00";-3.71268592;-0.19720176;3.2323328;-2.8743757504;-1.323123136;6.961031552;-2.3840497792;1.0149251264;4.3401879295999
1552640400;"15.03.2019 09:00";-4.22312016;1.16622416;4.0523328;-3.7559394688;-1.2357915328;8.2732117695999;-2.505950816;1.6944491456;5.0351713151999
1552644000;"15.03.2019 10:00";-4.93695552;2.51656368;5.1603968;-2.8412460224;0.279101824;8.0637028479999;-1.8423940928;2.1444922752;5.2186903295999
1552647600;"15.03.2019 11:00";-5.40800256;3.52374304;6.2686952;-1.8988439808;1.8398625088;7.8478245439999;-1.6178795328;2.3794569664;5.1890838208
1552651200;"15.03.2019 12:00";-5.36624192;3.8426152;6.6684624;-0.98415053439997;3.3547561344;7.6382337536;-1.972977184;4.6145356416;7.504584192
1552654800;"15.03.2019 13:00";-5.22024096;3.51347504;6.6579296;-0.68032713599999;3.2950701824;7.196676704;-1.5719204416;5.9867020544;8.8299541248
1552658400;"15.03.2019 14:00";-5.39560736;2.8970296;6.6673328;-0.3672899968;3.2335814848;6.7417888512;-1.699224832;4.922039392;8.7907759744
1552662000;"15.03.2019 15:00";-5.32398048;1.93907136;6.3119344;-0.063548467200021;3.1738958016;6.3002331328;-1.7890904128;4.1251446336;7.4255943744
1552665600;"15.03.2019 16:00";-4.96845856;1.04197184;5.7968016;-0.33469230720001;2.017221248;4.9341552704;-1.5370576832;2.867015136;6.4074595072
1552669200;"15.03.2019 17:00";-4.4544304;0.23336592000002;5.095836;-0.61400782719999;0.825403552;3.5268006912;-1.6946037696;1.6146698176;4.6827973056
1552672800;"15.03.2019 18:00";-4.01048992;-0.37661263999999;4.6554;-0.88505326719998;-0.33128753280001;2.1608046976;-1.5218454912;0.29942517119998;3.4983318336
1552676400;"15.03.2019 19:00";-3.68058416;-0.66901215999999;4.3702984;-0.495964;0.027886495999988;1.9666045376;-0.66725939840002;-1.156552992;2.585409568
1552680000;"15.03.2019 20:00";-3.25023152;-1.00364592;3.9148968;-0.095022534400015;0.39792490239999;1.7664527552;0.046603654399964;-1.7025777088;2.5753084672
1552683600;"15.03.2019 21:00";-2.93139232;-1.13599968;3.6029968;0.29406673279997;0.75709759999999;1.572251264;0.27224567039996;-1.9118749056;2.9207511296
1552687200;"15.03.2019 22:00";-2.7345792;-0.88431344;3.3159312;0.51228997759998;0.58341137919999;1.6274306112;0.55662328959996;-2.0609763136;3.1966256
1552690800;"15.03.2019 23:00";-2.57537248;-0.67724112;3.1556656;0.73706622079999;0.40443195519998;1.6843505536;0.96778746879997;-2.0793998848;3.4400887424
1552694400;"16.03.2019 00:00";-2.36147184;-0.70630144;2.9286656;0.9552881344;0.23066386559997;1.7396283008;1.1397634496;-1.7726908608;3.3927300288
1552698000;"16.03.2019 01:00";-2.2197584;-0.96304112;2.8958656;1.0842434432;0.23963609599996;2.1807937152;1.4584973824;-1.4941006464;3.2868820992
1552701600;"16.03.2019 02:00";-2.081204;-1.09490032;2.7897312;1.2172424896;0.24894503679995;2.6352341376;1.687813088;-1.1381895488;3.1449513792
1552705200;"16.03.2019 03:00";-1.8467376;-1.11421248;2.6003968;1.3461812672;0.25790046719994;3.0763998208;1.882327616;-1.184395808;3.2487314624
1552708800;"16.03.2019 04:00";-1.64685824;-1.26971136;2.5772968;1.2278698624;-0.43234618880006;3.5677698496;1.8580180416;-1.1117064704;3.2807203328
